Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
30,32,Bo Bichette,TOR,140,584.1860465116279,628.0,147.08970099667772,0.260797342192691,0.773049645390071,0.2127659574468085,0.007092198581560284,0.026578073089700994,0.12292358803986711,0.11960132890365449,0.05647840531561462,0.0016611295681063121,0.1877076411960133,0.0066445182724252485,0.0066445182724252485,0.0016611295681063121,0.019933554817275746,0.0049833887043189366,0.014950166112956811,0.28,0.3239202657807309,0.4214285714285714,0.7453488372093023,0.3241379310344827,18.77076411960133,5.647840531561462,582,628,163,0.28821656050955413,0.7239263803680982,0.26993865030674846,0.006134969325153374,0.028662420382165606,0.12420382165605096,0.14968152866242038,0.06369426751592357,0.0031847133757961785,0.1449044585987261,0.004777070063694267,0.004777070063694267,0.0,0.006369426751592357,0.004777070063694267,0.0015923566878980893,0.311,0.357,0.483,0.84,0.342,14.499999999999998,6.4
31,33,Alex Bregman,BOS,145,434.78672985781986,495.0,94.62085308056871,0.22748815165876776,0.7438016528925621,0.23966942148760334,0.01652892561983471,0.036334913112164295,0.1232227488080808,0.12796208530805686,0.09952606635071089,0.001579778830963665,0.13112164296998421,0.011058451816745656,0.011058451816745656,0.001579778830963665,0.00315955766192733,0.001579778830963665,0.001579778830963665,0.259,0.3380726698262243,0.4424460431654676,0.780518713,0.2647702407002188,13.112164296998422,9.952606635,433,495,100,0.2383838383838384,0.72,0.28,0.0,0.03636363636363636,0.1292929292929293,0.12525252525252525,0.10303030303030303,0.006060606060606061,0.1414141414141414,0.01818181818181818,0.00404040404040404,0.0,0.00202020202020202,0.00202020202020202,0.0,0.273,0.36,0.462,0.821,0.288,14.099999999999998,10.3
32,34,Carlos Correa,MIN,120,512.6976744186046,584.0,118.83720930232559,0.24031007751937986,0.7619047619047618,0.22857142857142854,0.009523809523809521,0.036821705426356585,0.12596899224806202,0.12790697674418605,0.09883720930232558,0.003875968992248061,0.19186046511627908,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.0,0.273,0.349609375,0.4569536423841059,0.806563017,0.3097345132743362,19.186046511627907,9.883720930232558,537,584,135,0.2534246575342466,0.7851851851851852,0.21481481481481482,0.0,0.02226027397260274,0.10787671232876712,0.08904109589041095,0.07705479452054795,0.0,0.1934931506849315,0.0017123287671232876,0.0017123287671232876,0.0,0.0,0.0,0.0,0.276,0.332,0.402,0.734,0.328,19.3,7.7
33,35,Jackson Merrill,SDP,152,448.55467511885894,483.0,103.33597464342313,0.24881141045958793,0.7333333333333335,0.23703703703703707,0.029629629629629634,0.03486529318541997,0.12678288431061807,0.12361331220285261,0.0554675118858954,0.003169572107765452,0.17432646592709983,0.004754358161648178,0.00792393026941363,0.004754358161648178,0.02218700475435816,0.006339144215530904,0.01584786053882726,0.267,0.3100158982511923,0.4488054607508532,0.7588213590020456,0.2941176470588235,17.432646592709986,5.546751189,440,483,100,0.2401656314699793,0.69,0.25,0.06,0.033126293995859216,0.12215320910973085,0.13871635610766045,0.06832298136645963,0.002070393374741201,0.2236024844720497,0.008281573498964804,0.010351966873706004,0.002070393374741201,0.002070393374741201,0.004140786749482402,-0.002070393374741201,0.264,0.317,0.457,0.774,0.312,22.4,6.800000000000001
34,36,Austin Wells,NYY,122,397.2649572649573,448.0,74.66666666666667,0.19871794871794873,0.717948717948718,0.2692307692307693,0.012820512820512818,0.032051282051282055,0.10897435897435899,0.11111111111111112,0.09401709401709402,0.0021367521367521365,0.2307692307692308,0.010683760683760684,0.00641025641025641,0.0021367521367521365,0.008547008547008546,0.0021367521367521365,0.00641025641025641,0.225,0.30406852248394,0.3879518072289156,0.6920203297128558,0.2644067796610169,23.076923076923077,9.401709401709402,401,448,67,0.19642857142857142,0.6567164179104478,0.3283582089552239,0.014925373134328358,0.046875,0.11383928571428571,0.15848214285714285,0.06696428571428571,0.0,0.26339285714285715,0.011160714285714286,0.024553571428571428,0.0,0.011160714285714286,0.002232142857142857,0.008928571428571428,0.219,0.275,0.436,0.712,0.245,26.3,6.7
35,37,Marcus Semien,TEX,149,473.7621951219512,534.0,99.31097560975608,0.22103658536585363,0.7295081967213115,0.2377049180327869,0.024590163934426233,0.0350609756097561,0.1265243902434457,0.11585365853658536,0.08841463414634146,0.0,0.16158536585365854,0.0060975609756097554,0.0060975609756097554,0.0015243902439024389,0.018292682926829267,0.0060975609756097554,0.012195121951219511,0.249,0.3194444444444444,0.4261168384879725,0.745561283,0.2669584245076586,16.158536585365855,8.841463414634147,470,534,93,0.20224719101123595,0.8172043010752689,0.17204301075268819,0.010752688172043012,0.028089887640449437,0.11610486891385768,0.11610486891385768,0.09363295880149813,0.0,0.17415730337078653,0.009363295880149813,0.016853932584269662,0.0,0.020599250936329586,0.0018726591760299626,0.018726591760299626,0.23,0.305,0.364,0.669,0.251,17.4,9.4
36,38,Matt Chapman,SFG,148,470.69711538461536,535.0,91.73878205128204,0.20993589743589744,0.691588785046729,0.2710280373831776,0.028037383177570097,0.038461538461538464,0.12660256409345794,0.12179487179487179,0.10096153846153845,0.0016025641025641025,0.2548076923076923,0.011217948717948718,0.008012820512820514,0.0,0.01282051282051282,0.003205128205128205,0.009615384615384616,0.238,0.3221153846153846,0.4316939890710382,0.7538093736864229,0.2884097035040431,25.48076923076923,10.096153846153848,454,535,84,0.19626168224299065,0.7023809523809523,0.27380952380952384,0.023809523809523808,0.03925233644859813,0.14205607476635515,0.11401869158878504,0.13271028037383178,0.001869158878504673,0.23551401869158878,0.011214953271028037,0.007476635514018692,0.0,0.016822429906542057,0.007476635514018692,0.009345794392523364,0.231,0.34,0.43,0.77,0.27,23.6,13.3
37,39,Michael Harris II,ATL,141,591.3602693602694,641.0,141.36531986531986,0.2542087542087542,0.7480916030534351,0.22900763358778628,0.022900763358778626,0.033670033670033676,0.1414141414141414,0.12121212121684867,0.06060606060606061,0.0033670033670033673,0.20033670033670034,0.010101010101010102,0.005050505050505051,0.0016835016835016836,0.03535353535353535,0.010101010101010102,0.025252525252525256,0.276,0.3254637436762226,0.4507299270072992,0.7761936706835219,0.3179611650485437,20.033670033670035,6.0606060606060606,611,641,132,0.23712948517940718,0.7575757575757576,0.19696969696969696,0.045454545454545456,0.031201248049921998,0.08580343213728549,0.13416536661466458,0.0249609984399376,0.0015600624024961,0.1996879875195008,0.0046801872074883,0.0109204368174727,0.0062402496099844,0.031201248049921998,0.0093603744149766,0.0218408736349454,0.249,0.268,0.409,0.678,0.281,20.0,2.5
38,40,Jazz Chisholm Jr.,NYY,141,478.785,531.0,93.81,0.22166666666666665,0.7547169811320754,0.20754716981132074,0.03773584905660377,0.045,0.14666666666666667,0.12,0.08333333333333333,0.0033333333333333335,0.25666666666666665,0.008333333333333333,0.006666666666666667,0.0016666666666666668,0.056666666666666664,0.015,0.041666666666666664,0.245,0.3133333333333333,0.4510166358595194,0.7643499691928528,0.2912087912087912,25.666666666666664,8.333333333333332,462,531,81,0.21092278719397364,0.8024691358024691,0.18518518518518517,0.012345679012345678,0.0583804143126177,0.14124293785310735,0.15065913370998116,0.10922787193973635,0.0018832391713747645,0.2787193973634652,0.011299435028248588,0.007532956685499058,0.0018832391713747645,0.0583804143126177,0.015065913370998116,0.04331450094161959,0.242,0.332,0.481,0.813,0.282,27.9,10.9
39,41,Brent Rooker,ATH,142,618.8820598006645,699.0,112.62956810631228,0.2225913621262458,0.731958762886598,0.2577319587628866,0.010309278350515465,0.06146179401993355,0.14119601328903655,0.1528239202657807,0.08970099667774085,0.0033222591362126247,0.29900332225913623,0.01661129568106312,0.006644518272425249,0.0,0.011627906976744186,0.0033222591362126247,0.00830564784053156,0.252,0.3294509151414309,0.5103189493433395,0.8397698644847704,0.303125,29.900332225913623,8.970099667774086,626,699,134,0.23462088698140202,0.6791044776119403,0.29850746268656714,0.022388059701492536,0.04291845493562232,0.13161659513590845,0.12732474964234622,0.09298998569384835,0.005722460658082976,0.2217453505007153,0.00715307582260372,0.002861230329041488,0.0,0.008583690987124463,0.001430615164520744,0.00715307582260372,0.262,0.335,0.479,0.814,0.302,22.2,9.3
40,42,Elly De La Cruz,CIN,150,627.8055555555555,699.0,131.60185185185185,0.22530864197530864,0.7049180327868853,0.24590163934426232,0.04918032786885246,0.037037037037037035,0.15277777777777782,0.11265432098765432,0.08641975308641975,0.003086419753086419,0.3148148148148148,0.00771604938271605,0.004629629629629629,0.0015432098765432096,0.07253086419753088,0.018518518518518517,0.05401234567901235,0.251,0.3204334365325077,0.4467353951890034,0.7671688317215112,0.3417366946778711,31.48148148148148,8.641975308641975,629,699,144,0.2374821173104435,0.7361111111111112,0.2152777777777778,0.04861111111111111,0.031473533619456366,0.1459227467811159,0.12303290414878398,0.09585121602288985,0.01430615164520744,0.25894134477825465,0.002861230329041488,0.001430615164520744,0.0,0.05293276108726753,0.011444921316165951,0.04148783977110158,0.264,0.336,0.44,0.777,0.337,25.9,9.6
41,43,Brandon Lowe,TBR,115,489.8983402489626,553.0,92.93153526970953,0.21784232365145226,0.7160493827160495,0.2592592592592593,0.02469135802469136,0.04979253112033195,0.13070539419087138,0.14730290456431533,0.09543568464737795,0.002074688796680498,0.2551867219917012,0.012448132780082987,0.006224066390041493,0.0,0.010373443983402487,0.002074688796680498,0.008298755186721992,0.245,0.3257261410788382,0.4730679156908665,0.7987940567697047,0.2862190812720848,25.518672199170123,9.543568465,507,553,99,0.23508137432188064,0.8080808080808081,0.1919191919191919,0.0,0.05605786618444846,0.14285714285714285,0.15009041591320071,0.06871609403254973,0.0018083182640144665,0.2694394213381555,0.003616636528028933,0.0108499095840868,0.0,0.0054249547920434,0.003616636528028933,0.0018083182640144665,0.256,0.307,0.477,0.785,0.297,26.899999999999995,6.9
42,44,Mike Trout,LAA,107,477.9438444924406,556.0,88.86393088552913,0.22246220302375805,0.7162162162162165,0.2567567567567568,0.027027027027027035,0.06263498920086392,0.1490280777537797,0.15766738660907126,0.11879049676258993,0.0064794816414686825,0.2613390928725702,0.01511879049676026,0.0064794816414686825,0.0,0.012958963282937365,0.004319654427645789,0.008639308855291577,0.259,0.3563714902807775,0.535175879,0.8915473696777625,0.2948207171314741,26.13390928725702,11.879049676025918,456,556,80,0.1906474820143885,0.8125,0.175,0.0125,0.046762589928057555,0.13129496402877697,0.11510791366906475,0.1564748201438849,0.017985611510791366,0.32014388489208634,0.01079136690647482,0.01079136690647482,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.232,0.359,0.439,0.797,0.31,32.0,15.6
43,45,Xander Bogaerts,SDP,145,491.78181818181815,552.0,118.61157024793387,0.24132231404958676,0.7923076923076925,0.2076923076923077,0.007692307690496099,0.026446280991735537,0.12396694215579711,0.11239669421487604,0.07603305785123966,0.001652892561594203,0.18181818181818182,0.009917355371900827,0.008264462809782607,0.001652892561594203,0.023140495867768594,0.0049586776859504135,0.01818181818181818,0.271,0.3322147651006711,0.4155844155844156,0.7477991806850868,0.3110047846889952,18.181818181818183,7.6033057851239665,491,552,118,0.23369565217391305,0.7457627118644068,0.2542372881355932,0.0,0.019927536231884056,0.11413043478260869,0.09601449275362318,0.08695652173913043,0.005434782608695652,0.17028985507246377,0.007246376811594203,0.014492753623188406,0.0018115942028985507,0.036231884057971016,0.0036231884057971015,0.03260869565217391,0.263,0.328,0.391,0.72,0.299,17.0,8.7
44,46,Alejandro Kirk,TOR,108,448.41646489104113,505.99999999999994,102.91525423728814,0.225181598062954,0.7857142857142856,0.21428571428571425,0.0,0.021791767554479417,0.10895883777239711,0.10653753026634384,0.09443099272727273,0.002421307506053269,0.12590799031620556,0.012106537530266344,0.007263922518159807,0.0,0.0,0.0,0.0,0.255,0.3317191283292978,0.3770491803278688,0.7087683086571667,0.2727272727272727,12.59079903,9.443099273607748,451,506,112,0.2509881422924901,0.8392857142857143,0.16071428571428573,0.0,0.029644268774703556,0.08893280632411067,0.15019762845849802,0.09486166007905138,0.003952569169960474,0.116600790513834,0.001976284584980237,0.011857707509881422,0.0,0.001976284584980237,0.0,0.001976284584980237,0.282,0.348,0.421,0.769,0.292,11.7,9.5
45,47,Jose Altuve,HOU,142,589.1232,654.0,136.032,0.2416,0.7692307692307692,0.22307692307692306,0.007692307692307692,0.0336,0.1328,0.11679999999999999,0.08159999999999999,0.0016,0.1728,0.0096,0.0048000000000000004,0.0016,0.0256,0.008,0.0176,0.268,0.333868378812199,0.4351687388987567,0.7690371177109557,0.2974828375286041,17.28,8.16,588,654,130,0.23853211009174313,0.8076923076923077,0.18461538461538463,0.007692307692307693,0.039755351681957186,0.12232415902140673,0.11773700305810397,0.08409785932721713,0.00764525993883792,0.16666666666666666,0.0061162079510703364,0.009174311926605505,0.0015290519877675841,0.01529051987767584,0.009174311926605505,0.0061162079510703364,0.265,0.329,0.442,0.771,0.283,16.7,8.4
46,48,Riley Greene,DET,142,578.6371100164204,655.0,129.064039408867,0.23152709359605908,0.7416666666666667,0.21666666666666667,0.041666666666666664,0.03448275862068965,0.12972085386259544,0.11986863711001641,0.1018062397372742,0.003284072249589491,0.25944170771756975,0.008210180623973728,0.006568144499178982,0.0,0.009852216748768471,0.003284072249589491,0.006568144499178982,0.263,0.3415435139573071,0.4460966542750929,0.787640168,0.3305785123966942,25.94417077175698,10.180623973727425,600,655,119,0.2366412213740458,0.7310924369747899,0.2605042016806723,0.008403361344537815,0.0549618320610687,0.1282442748091603,0.16946564885496182,0.07022900763358779,0.0015267175572519084,0.3068702290076336,0.0061068702290076335,0.007633587786259542,0.0,0.0030534351145038168,0.0015267175572519084,0.0015267175572519084,0.258,0.313,0.493,0.806,0.323,30.7,7.000000000000001
47,49,Jarren Duran,BOS,148,632.4334365325077,696.0,149.75851393188853,0.2414860681114551,0.697841726618705,0.2517985611510791,0.05035971223021583,0.026315789473684213,0.14241486068111453,0.10526315789473685,0.07585139318885449,0.0015479876160990713,0.23065015479876158,0.010835913312693499,0.0046439628482972135,0.0015479876160990713,0.04953560371517028,0.010835913312693499,0.03869969040247678,0.266,0.3281733746130031,0.4361158432708688,0.7642892178838719,0.3278301886792453,23.06501547987616,7.5851393188854495,620,696,143,0.22844827586206898,0.6223776223776224,0.2867132867132867,0.09090909090909091,0.022988505747126436,0.1235632183908046,0.1206896551724138,0.08620689655172414,0.0014367816091954023,0.24281609195402298,0.017241379310344827,0.004310344827586207,0.0014367816091954023,0.034482758620689655,0.008620689655172414,0.02586206896551724,0.256,0.332,0.442,0.774,0.326,24.3,8.6
48,50,Sean Murphy,ATL,110,293.8953488372093,337.0,55.644186046511635,0.20232558139534887,0.7464788732394366,0.23943661971830985,0.01408450704225352,0.037209302325581395,0.12093023255813953,0.12325581395348839,0.09534883720930233,0.002325581395348837,0.23953488372093024,0.020930232558139535,0.0069767441860465115,0.0,0.0,0.0,0.0,0.232,0.3200934579439252,0.4106666666666667,0.7307601246105919,0.2741312741312741,23.953488372093023,9.534883720930234,291,337,42,0.17210682492581603,0.6904761904761905,0.30952380952380953,0.0,0.04747774480712166,0.10089020771513353,0.13353115727002968,0.10385756676557864,0.002967359050445104,0.3115727002967359,0.02373887240356083,0.008902077151335312,0.0,0.0,0.0,0.0,0.199,0.3,0.409,0.709,0.243,31.2,10.4
49,51,Yainer Diaz,HOU,134,532.5414364640884,567.0000000000001,127.39226519337018,0.25782688766114176,0.7786885245901639,0.21311475409836061,0.00819672131147541,0.03314917127071823,0.11602209944751381,0.12523020257826886,0.04419889502762431,0.0018416206261510127,0.1786372007366482,0.007366482504604051,0.007366482504604051,0.0018416206261510127,0.0018416206261510127,0.0,0.0018416206261510127,0.274,0.3099630996309963,0.4352941176470588,0.7452572172780552,0.3057644110275689,17.863720073664823,4.419889503,542,567,119,0.24514991181657847,0.7815126050420168,0.21008403361344538,0.008403361344537815,0.03527336860670194,0.09876543209876543,0.12345679012345678,0.03527336860670194,0.003527336860670194,0.1675485008818342,0.003527336860670194,0.005291005291005291,0.0,0.001763668430335097,0.001763668430335097,0.0,0.256,0.284,0.417,0.701,0.277,16.8,3.5000000000000004
50,52,Jordan Westburg,BAL,136,321.79334500875655,352.0,69.66024517908932,0.2329246935201401,0.7079646018071155,0.25663716815927157,0.02654867256820051,0.035026269715909095,0.12434325744308232,0.12259194394886364,0.0647985989492119,0.0017513134851138354,0.2329246935201401,0.012259194395796848,0.007005253940455341,0.0017513134851138354,0.01576182136647727,0.0035026269702276703,0.012259194395796848,0.255,0.3105263157894737,0.4348659003831417,0.7453922161726154,0.3029490616621983,23.29246935201401,6.479859895,328,352,70,0.2471590909090909,0.8428571428571429,0.14285714285714285,0.014285714285714285,0.048295454545454544,0.16761363636363635,0.11647727272727272,0.048295454545454544,0.0,0.22727272727272727,0.017045454545454544,0.002840909090909091,0.0,0.002840909090909091,0.005681818181818182,-0.002840909090909091,0.265,0.313,0.457,0.77,0.302,22.7,4.8
51,53,Ozzie Albies,ATL,145,607.1410256410256,667.0,136.82051282051282,0.2387820512820513,0.7187500000000001,0.2421875,0.03125,0.03365384615384615,0.12980769230769232,0.12339743589743589,0.0689102564102564,0.0016025641025641025,0.16025641025641024,0.009615384615384616,0.009615384615384616,0.0016025641025641025,0.019230769230769232,0.004807692307692308,0.014423076923076924,0.262,0.3178170144462279,0.4401408450704225,0.7579578595166505,0.282560706,16.025641025641026,6.891025641025641,603,667,129,0.21739130434782608,0.8062015503875969,0.17829457364341086,0.015503875968992248,0.0239880059970015,0.11094452773613193,0.11094452773613193,0.08245877061469266,0.0029985007496251873,0.1409295352323838,0.005997001499250375,0.0074962518740629685,0.0,0.020989505247376312,0.004497751124437781,0.01649175412293853,0.24,0.306,0.365,0.671,0.259,14.099999999999998,8.2
52,54,Jeremy Pena,HOU,152,501.0331230283912,543.0,119.04889589905363,0.24290220820189276,0.7841726618705035,0.19424460431654678,0.014388489208633093,0.02365930599369085,0.12302839116022098,0.10252365930599369,0.04889589905362776,0.0015772870662460567,0.18769716088328073,0.015772870662983426,0.007886435331230285,0.0031545741324921135,0.02996845425867508,0.007886435331230285,0.022082018927444796,0.264,0.3090332805071315,0.3914529914529914,0.700486272,0.3048245614035088,18.76971608832807,4.889589905362776,493,543,133,0.27624309392265195,0.7593984962406015,0.22556390977443608,0.015037593984962405,0.03130755064456722,0.1252302025782689,0.1141804788213628,0.06445672191528545,0.003683241252302026,0.1712707182320442,0.022099447513812154,0.003683241252302026,0.001841620626151013,0.03683241252302026,0.003683241252302026,0.03314917127071823,0.304,0.363,0.477,0.84,0.345,17.1,6.4
53,55,Bo Naylor,CLE,109,369.97974683544305,414.0,63.934177215189884,0.18734177215189876,0.7377049180327866,0.24590163934426226,0.016393442622950817,0.03291139240506329,0.1088607594936709,0.11139240506329115,0.09113924050632911,0.002531645569620253,0.2810126582278481,0.007594936708860759,0.005063291139240506,0.002531645569620253,0.015189873417721518,0.005063291139240506,0.010126582278481013,0.211,0.2868020304568528,0.3682719546742209,0.6550739851310738,0.264069264069264,28.10126582278481,9.113924050632912,359,414,56,0.16908212560386474,0.5892857142857143,0.39285714285714285,0.017857142857142856,0.033816425120772944,0.1111111111111111,0.11352657004830918,0.10869565217391304,0.0,0.2391304347826087,0.0024154589371980675,0.014492753623188406,0.007246376811594203,0.0024154589371980675,0.004830917874396135,-0.0024154589371980675,0.195,0.282,0.379,0.661,0.222,23.9,10.9
